Date,Company,Product,Quantity_Sold,Unit_Price,Revenue,Production_Quantity,Inventory_Start,Inventory_End,Raw_Material_Cost_Per_Unit,Processing_Cost_Per_Unit,Packaging_Cost_Per_Unit,Transportation_Cost_Per_Unit,Total_Cost_Per_Unit,Total_Costs,Waste_Quantity,Waste_Cost,Profit,Profit_Margin_Percent,Quality_Score,Customer_Rating,Production_Efficiency,Capacity_Utilization,Market_Share_Percent,Competitor_Average_Price,Season,Region,Sales_Channel,Batch_Number,Expiry_Days
2022-09-08,Mother Dairy,Curd,639,41.09,26258.72,774,136,265,18.08,6.94,2.5,1.34,28.85,23525.59,66,1193.27,2733.12,10.41,81.1,4.1,0.832,0.875,23.5,44.56,Monsoon,West,Retail,B2022091076,30
2022-09-08,Mother Dairy,Ice Cream,546,219.2,119681.03,720,417,563,116.67,36.28,14.21,15.06,182.22,136799.61,48,5600.11,-17118.58,-14.3,86.7,4.3,0.787,0.655,19.66,227.84,Monsoon,East,Direct,B2022091389,231
2022-09-08,Mother Dairy,Paneer,787,235.49,185332.62,1061,148,414,134.64,30.28,22.11,15.83,202.86,221964.66,50,6731.81,-36632.03,-19.77,85.6,4.3,0.897,0.857,15.0,249.13,Monsoon,South,Retail,B2022093285,246
2022-09-09,Mother Dairy,Butter,1151,370.85,426843.64,1433,427,689,203.09,58.62,34.19,15.9,311.79,449644.25,14,2843.3,-22800.61,-5.34,85.2,4.3,0.807,0.686,12.15,385.25,Monsoon,South,Retail,B2022098770,278
2022-09-09,Mother Dairy,Curd,955,42.91,40976.92,1237,173,434,20.31,7.09,4.2,1.39,32.99,42048.66,61,1239.19,-1071.74,-2.62,88.9,4.4,0.839,0.907,18.25,46.63,Monsoon,South,Direct,B2022095339,4
2022-09-09,Mother Dairy,Ice Cream,372,196.06,72932.77,472,356,427,114.17,27.42,13.14,11.13,165.87,82514.38,37,4224.38,-9581.62,-13.14,82.7,4.1,0.811,0.888,14.96,208.67,Monsoon,West,Online,B2022096748,119
2022-09-09,Mother Dairy,Lassi,966,25.77,24895.48,1261,377,636,10.99,3.87,2.16,1.04,18.06,23353.46,53,582.55,1542.02,6.19,87.4,4.4,0.837,0.744,10.83,28.12,Monsoon,North,Retail,B2022091389,192
2022-09-10,Mother Dairy,Curd,194,43.67,8472.86,243,284,320,25.12,8.04,3.47,2.91,39.55,10087.7,19,477.34,-1614.84,-19.06,89.9,4.5,0.833,0.892,13.14,45.24,Monsoon,Central,Direct,B2022094373,25
2022-09-11,Mother Dairy,Cheese,226,302.81,68434.19,262,342,342,156.04,55.29,20.96,10.04,242.33,64115.65,4,624.17,4318.54,6.31,90.8,4.5,0.885,0.91,23.85,327.88,Monsoon,South,Direct,B2022097863,110
2022-09-11,Mother Dairy,Ice Cream,856,196.96,168599.68,1087,292,518,85.61,23.72,14.63,10.74,134.71,155671.26,108,9246.24,12928.42,7.67,81.8,4.1,0.831,0.658,17.26,203.62,Monsoon,West,Retail,B2022093087,258
2022-09-11,Mother Dairy,Ice Cream,541,186.85,101083.61,748,454,618,79.34,29.2,18.28,7.98,134.8,107491.46,84,6664.42,-6407.85,-6.34,85.5,4.3,0.866,0.915,20.65,184.99,Monsoon,Central,Direct,B2022098688,302
2022-09-11,Mother Dairy,Lassi,679,27.52,18683.08,922,417,635,11.44,3.36,2.26,1.88,18.94,17944.23,42,480.43,738.85,3.95,93.0,4.7,0.807,0.77,22.55,27.24,Monsoon,South,Wholesale,B2022095540,317
2022-09-11,Mother Dairy,Lassi,699,26.33,18405.88,817,89,164,11.44,5.04,2.18,1.38,20.05,17029.56,57,652.13,1376.31,7.48,82.7,4.1,0.855,0.802,16.11,27.79,Monsoon,Central,Retail,B2022091694,44
2022-09-11,Mother Dairy,Paneer,502,244.94,122959.93,637,432,520,141.99,46.46,16.55,12.85,217.85,142320.77,25,3549.64,-19360.84,-15.75,90.5,4.5,0.845,0.882,18.21,249.42,Monsoon,West,Online,B2022092503,103
2022-09-12,Mother Dairy,Ghee,555,361.86,200833.95,678,350,472,174.16,41.66,18.62,27.47,261.91,178622.33,6,1044.94,22211.63,11.06,83.7,4.2,0.874,0.816,23.73,341.83,Monsoon,South,Direct,B2022099017,242
2022-09-12,Mother Dairy,Ice Cream,784,192.74,151106.77,1049,453,712,93.19,24.73,14.19,9.18,141.29,159580.55,122,11368.78,-8473.78,-5.61,86.5,4.3,0.841,0.744,16.85,188.2,Monsoon,East,Wholesale,B2022092229,79
2022-09-12,Mother Dairy,Lassi,169,26.61,4496.36,210,145,175,12.36,4.77,1.67,1.01,19.82,4248.52,7,86.51,247.83,5.51,82.5,4.1,0.894,0.796,14.54,27.87,Monsoon,West,Online,B2022096790,153
2022-09-12,Mother Dairy,Milk,401,52.37,21001.12,496,301,355,28.29,9.6,2.91,2.08,42.89,21525.66,9,254.62,-524.54,-2.5,81.7,4.1,0.8,0.862,10.88,50.3,Monsoon,Central,Direct,B2022091421,23
2022-09-13,Mother Dairy,Cheese,787,298.28,234749.04,869,374,415,172.02,37.1,22.65,11.81,243.58,217693.43,35,6020.71,17055.61,7.27,87.1,4.4,0.865,0.716,24.19,328.01,Monsoon,Central,Wholesale,B2022098534,123
2022-09-13,Mother Dairy,Ice Cream,1236,196.02,242276.07,1468,305,496,101.29,35.01,13.87,15.18,165.34,252649.44,98,9926.41,-10373.37,-4.28,87.5,4.4,0.846,0.645,11.29,203.41,Monsoon,Central,Wholesale,B2022097297,294
2022-09-13,Mother Dairy,Paneer,393,252.49,99229.88,501,263,332,113.94,36.78,15.22,18.33,184.26,96076.02,33,3760.0,3153.86,3.18,88.2,4.4,0.831,0.901,10.4,228.93,Monsoon,East,Direct,B2022094839,98
2022-09-13,Mother Dairy,Paneer,618,239.62,148087.26,862,321,535,115.0,46.39,23.19,11.3,195.88,171379.6,22,2530.07,-23292.34,-15.73,85.8,4.3,0.797,0.767,12.99,228.05,Monsoon,East,Wholesale,B2022097944,218
2022-09-14,Mother Dairy,Butter,695,326.55,226953.86,809,124,194,157.78,56.83,32.27,15.2,262.08,213760.28,11,1735.61,13193.58,5.81,89.4,4.5,0.86,0.938,23.72,316.94,Monsoon,East,Direct,B2022096149,68
2022-09-14,Mother Dairy,Cheese,823,287.32,236461.37,1143,132,436,129.43,44.87,27.81,22.47,224.57,261993.01,41,5306.51,-25531.64,-10.8,87.7,4.4,0.798,0.847,15.24,262.52,Monsoon,South,Wholesale,B2022091220,184
2022-09-14,Mother Dairy,Cheese,327,287.93,94152.16,429,50,111,130.34,31.63,23.91,21.97,207.85,91384.43,17,2215.78,2767.74,2.94,85.4,4.3,0.852,0.885,16.61,263.78,Monsoon,West,Wholesale,B2022095562,117
2022-09-14,Mother Dairy,Curd,694,40.98,28442.27,969,286,536,18.72,6.82,3.28,2.62,31.44,31191.44,39,730.1,-2749.17,-9.67,89.7,4.5,0.804,0.946,10.11,43.38,Monsoon,West,Direct,B2022098448,27
2022-09-14,Mother Dairy,Ice Cream,1277,197.52,252233.78,1463,89,275,95.15,30.22,13.69,5.95,145.01,220992.35,93,8848.63,31241.43,12.39,87.1,4.4,0.858,0.942,22.87,185.32,Monsoon,North,Wholesale,B2022092953,310
2022-09-14,Mother Dairy,Milk,416,49.63,20645.33,514,290,355,24.74,8.24,4.43,3.45,40.86,21350.37,14,346.35,-705.04,-3.42,87.1,4.4,0.834,0.641,11.48,46.19,Monsoon,South,Online,B2022099711,19
2022-09-14,Mother Dairy,Milk,439,55.42,24329.08,499,491,505,31.76,9.92,2.97,2.47,47.12,23832.31,10,317.65,496.78,2.04,93.0,4.6,0.884,0.796,18.21,54.28,Monsoon,North,Wholesale,B2022094164,23
2022-09-15,Mother Dairy,Ice Cream,1444,193.72,279736.99,1772,144,441,108.84,36.59,16.63,7.24,169.3,308591.14,79,8598.27,-28854.15,-10.31,86.2,4.3,0.899,0.724,24.53,198.38,Monsoon,West,Retail,B2022091981,85
2022-09-15,Mother Dairy,Lassi,779,25.43,19809.54,939,324,472,11.24,4.31,1.46,1.69,18.71,17871.79,27,303.52,1937.75,9.78,81.5,4.1,0.846,0.664,24.6,27.5,Monsoon,West,Retail,B2022091226,162
2022-09-15,Mother Dairy,Milk,1079,49.54,53450.13,1501,474,894,21.71,9.19,4.11,3.82,38.83,59037.6,35,759.78,-5587.47,-10.45,87.3,4.4,0.823,0.748,18.45,46.19,Monsoon,North,Online,B2022097256,11
2022-09-15,Mother Dairy,Yogurt,687,50.6,34765.48,896,253,439,21.61,8.95,2.74,2.49,35.79,32825.56,35,756.35,1939.92,5.58,83.8,4.2,0.823,0.641,24.36,49.35,Monsoon,Central,Online,B2022098157,4
2022-09-15,Mother Dairy,Yogurt,538,53.36,28705.97,635,310,365,23.1,7.8,3.55,3.93,38.38,25113.58,32,739.32,3592.38,12.51,92.2,4.6,0.785,0.85,11.55,48.79,Monsoon,South,Online,B2022096396,25
2022-09-16,Mother Dairy,Ghee,866,416.18,360409.62,1036,406,536,179.35,52.78,35.05,21.19,288.37,300723.44,11,1972.83,59686.17,16.56,92.9,4.6,0.838,0.856,14.17,446.8,Monsoon,West,Direct,B2022095454,284
2022-09-16,Mother Dairy,Lassi,777,27.66,21492.25,994,186,363,11.08,4.0,2.38,1.8,19.26,19893.02,68,753.34,1599.23,7.44,88.3,4.4,0.885,0.875,24.07,28.5,Monsoon,South,Direct,B2022092827,355
2022-09-16,Mother Dairy,Milk,497,52.11,25899.9,586,222,275,30.91,8.98,2.62,3.98,46.48,27548.39,10,309.07,-1648.49,-6.36,90.2,4.5,0.86,0.635,20.32,54.87,Monsoon,North,Direct,B2022092936,15
2022-09-17,Mother Dairy,Lassi,526,25.4,13359.53,660,406,503,11.16,3.64,2.18,1.26,18.24,12440.29,36,401.7,919.24,6.88,81.6,4.1,0.878,0.921,17.72,23.84,Monsoon,West,Online,B2022098106,280
2022-09-17,Mother Dairy,Milk,632,49.21,31098.59,745,202,282,21.78,6.42,4.2,3.71,36.11,27074.64,8,174.26,4023.95,12.94,86.6,4.3,0.877,0.915,11.21,50.68,Monsoon,West,Direct,B2022093409,13
2022-09-17,Mother Dairy,Paneer,514,219.44,112793.85,579,278,311,88.91,22.97,21.49,12.41,145.77,88048.58,41,3645.24,24745.27,21.94,88.2,4.4,0.853,0.636,19.0,238.68,Monsoon,East,Direct,B2022099916,226
2022-09-18,Mother Dairy,Butter,339,336.69,114136.76,397,63,120,181.67,43.89,18.99,20.44,264.99,105927.8,4,726.69,8208.96,7.19,87.3,4.4,0.885,0.916,22.72,307.35,Monsoon,West,Retail,B2022093874,256
2022-09-18,Mother Dairy,Lassi,197,24.55,4835.39,235,102,118,11.27,3.63,2.19,1.91,19.0,4588.88,11,123.92,246.51,5.1,93.0,4.6,0.829,0.667,19.36,22.43,Monsoon,Central,Direct,B2022094744,183
2022-09-18,Mother Dairy,Lassi,252,24.38,6143.31,291,352,342,12.45,3.6,2.07,1.74,19.85,5889.68,9,112.02,253.62,4.13,88.2,4.4,0.872,0.784,23.63,22.62,Monsoon,East,Online,B2022092777,360
2022-09-18,Mother Dairy,Milk,416,49.33,20522.53,577,220,344,24.33,7.18,3.57,2.85,37.93,22031.25,6,145.98,-1508.72,-7.35,91.7,4.6,0.786,0.869,15.69,47.66,Monsoon,Central,Direct,B2022098626,4
2022-09-18,Mother Dairy,Paneer,1109,230.69,255836.35,1470,234,593,109.24,25.05,19.05,16.83,170.16,254945.77,44,4806.6,890.58,0.35,91.0,4.6,0.83,0.667,17.34,233.22,Monsoon,North,Direct,B2022096127,335
2022-09-18,Mother Dairy,Yogurt,312,45.92,14328.05,368,182,234,20.67,7.11,2.4,2.31,32.49,12368.84,20,413.38,1959.2,13.67,89.0,4.4,0.824,0.646,16.09,48.83,Monsoon,East,Online,B2022093646,12
2022-09-19,Mother Dairy,Butter,658,304.09,200090.74,791,417,535,133.84,39.56,29.17,21.77,224.35,178129.98,5,669.22,21960.77,10.98,82.2,4.1,0.83,0.889,20.49,323.4,Monsoon,South,Direct,B2022097387,365
2022-09-19,Mother Dairy,Curd,449,45.84,20580.24,596,135,267,25.12,8.98,3.24,1.6,38.94,24338.03,45,1130.31,-3757.8,-18.26,84.9,4.2,0.829,0.895,23.64,43.5,Monsoon,South,Wholesale,B2022097664,6
2022-09-19,Mother Dairy,Lassi,845,27.35,23108.97,1059,50,215,12.02,4.66,1.85,2.07,20.6,22322.23,42,504.89,786.74,3.4,87.7,4.4,0.797,0.843,21.41,24.96,Monsoon,East,Direct,B2022098918,215
2022-09-19,Mother Dairy,Yogurt,810,49.48,40078.33,914,291,355,19.83,5.14,3.11,3.94,32.03,29926.21,33,654.52,10152.12,25.33,85.4,4.3,0.875,0.836,18.87,49.93,Monsoon,West,Wholesale,B2022098043,27
2022-09-20,Mother Dairy,Milk,273,56.59,15450.1,309,259,292,30.69,8.93,3.88,3.0,46.5,14552.53,6,184.12,897.57,5.81,90.8,4.5,0.813,0.618,10.9,54.99,Monsoon,East,Direct,B2022099432,27
2022-09-21,Mother Dairy,Butter,442,309.26,136694.33,525,374,450,138.47,38.57,17.57,20.64,215.24,113972.84,7,969.28,22721.49,16.62,86.7,4.3,0.802,0.826,17.57,333.43,Monsoon,North,Retail,B2022099546,356
2022-09-21,Mother Dairy,Butter,494,360.61,178140.89,586,408,494,215.94,41.67,27.98,19.72,305.32,180427.54,7,1511.6,-2286.66,-1.28,84.5,4.2,0.833,0.853,21.21,377.65,Monsoon,West,Retail,B2022099290,87
2022-09-22,Mother Dairy,Curd,541,44.74,24204.31,627,286,323,20.13,8.62,2.86,2.13,33.75,22164.85,50,1006.68,2039.46,8.43,81.0,4.1,0.806,0.76,14.68,42.19,Monsoon,East,Retail,B2022093532,11
2022-09-22,Mother Dairy,Ice Cream,739,191.37,141425.97,985,381,599,100.62,35.7,13.84,9.1,159.25,161291.86,44,4427.24,-19865.89,-14.05,82.9,4.1,0.878,0.83,17.01,184.52,Monsoon,West,Retail,B2022095899,316
2022-09-22,Mother Dairy,Ice Cream,732,188.95,138312.43,910,61,213,76.17,26.53,12.2,11.75,126.66,118231.53,39,2970.81,20080.9,14.52,91.9,4.6,0.883,0.918,14.38,200.35,Monsoon,West,Wholesale,B2022094354,84
2022-09-22,Mother Dairy,Ice Cream,1232,202.04,248913.6,1462,412,629,106.47,29.32,17.25,6.96,159.99,247635.57,129,13734.42,1278.03,0.51,91.5,4.6,0.835,0.819,15.57,201.32,Monsoon,Central,Online,B2022094686,272
2022-09-22,Mother Dairy,Lassi,133,25.49,3390.07,161,103,101,13.5,4.19,2.06,1.37,21.13,3509.53,8,108.01,-119.46,-3.52,85.2,4.3,0.892,0.92,19.21,23.16,Monsoon,South,Retail,B2022099692,54
2022-09-23,Mother Dairy,Ghee,996,421.42,419730.73,1338,366,667,223.62,64.21,32.37,14.09,334.29,449519.29,10,2236.2,-29788.56,-7.1,82.8,4.1,0.784,0.759,20.37,423.42,Monsoon,South,Wholesale,B2022094102,146
2022-09-23,Mother Dairy,Ghee,139,355.02,49347.84,183,394,401,151.07,62.63,19.56,20.51,253.77,46742.48,2,302.14,2605.36,5.28,90.6,4.5,0.892,0.718,21.72,356.26,Monsoon,West,Wholesale,B2022095328,99
2022-09-23,Mother Dairy,Ghee,586,371.17,217507.68,752,494,626,202.71,57.75,32.35,24.22,317.02,239414.69,5,1013.57,-21907.01,-10.07,81.3,4.1,0.811,0.784,16.53,370.18,Monsoon,West,Wholesale,B2022096511,77
2022-09-23,Mother Dairy,Ghee,1219,421.38,513658.43,1343,300,405,201.35,74.22,27.63,32.04,335.24,454054.09,19,3825.59,59604.34,11.6,90.2,4.5,0.788,0.657,14.3,413.03,Monsoon,West,Wholesale,B2022095826,240
2022-09-23,Mother Dairy,Lassi,264,24.27,6407.26,330,124,145,10.66,4.82,1.39,0.98,17.85,6094.02,19,202.63,313.24,4.89,83.6,4.2,0.875,0.612,24.41,24.75,Monsoon,Central,Retail,B2022095698,49
2022-09-23,Mother Dairy,Paneer,728,239.42,174295.33,830,88,177,108.85,26.57,12.41,7.31,155.14,134537.57,53,5769.18,39757.76,22.81,81.4,4.1,0.812,0.707,19.32,238.98,Monsoon,North,Wholesale,B2022092993,136
2022-09-24,Mother Dairy,Ice Cream,182,163.85,29821.5,242,96,153,83.62,24.82,9.63,8.07,126.15,31783.06,15,1254.37,-1961.56,-6.58,88.9,4.4,0.818,0.879,18.65,161.36,Monsoon,South,Wholesale,B2022096061,45
2022-09-24,Mother Dairy,Milk,511,53.07,27119.61,673,475,591,24.96,8.41,3.35,2.33,39.05,26753.92,19,474.18,365.69,1.35,91.5,4.6,0.858,0.878,24.62,56.7,Monsoon,Central,Online,B2022094510,13
2022-09-24,Mother Dairy,Paneer,410,251.47,103104.62,475,264,312,103.6,33.63,19.14,13.93,170.31,84522.93,35,3626.16,18581.69,18.02,89.5,4.5,0.864,0.629,10.85,230.69,Monsoon,North,Retail,B2022094211,112
2022-09-24,Mother Dairy,Yogurt,719,48.87,35137.99,862,88,205,27.71,8.03,4.67,2.72,43.13,37675.13,18,498.86,-2537.13,-7.22,90.4,4.5,0.854,0.752,20.21,49.66,Monsoon,West,Retail,B2022096368,20
2022-09-25,Mother Dairy,Cheese,540,287.77,155396.0,608,256,293,141.27,38.76,20.57,9.69,210.29,131247.31,24,3390.47,24148.7,15.54,81.0,4.0,0.805,0.84,22.4,311.7,Monsoon,North,Online,B2022094551,31
2022-09-26,Mother Dairy,Butter,366,341.29,124911.5,459,349,393,185.58,62.98,24.13,24.46,297.15,137132.9,4,742.31,-12221.4,-9.78,87.8,4.4,0.897,0.61,16.22,346.53,Monsoon,West,Online,B2022091265,350
2022-09-26,Mother Dairy,Cheese,1012,286.09,289523.25,1126,399,488,163.84,36.39,24.77,13.52,238.52,271193.25,16,2621.48,18329.99,6.33,92.9,4.6,0.795,0.913,13.21,270.49,Monsoon,East,Retail,B2022091482,291
2022-09-26,Mother Dairy,Cheese,915,298.76,273363.82,1178,290,515,148.76,35.21,26.76,23.88,234.61,281276.57,33,4909.04,-7912.75,-2.89,88.0,4.4,0.845,0.66,10.47,271.82,Monsoon,West,Wholesale,B2022093369,342
2022-09-26,Mother Dairy,Cheese,260,288.97,75132.78,348,310,377,145.3,43.66,23.03,16.08,228.07,80966.0,11,1598.25,-5833.22,-7.76,81.3,4.1,0.826,0.846,24.44,280.66,Monsoon,East,Online,B2022098929,296
2022-09-26,Mother Dairy,Cheese,473,307.22,145314.46,551,324,358,182.15,47.37,20.71,13.47,263.7,147485.13,12,2185.76,-2170.67,-1.49,81.0,4.1,0.854,0.707,23.39,298.34,Monsoon,East,Direct,B2022099546,40
2022-09-26,Mother Dairy,Curd,480,40.33,19359.89,643,363,498,20.79,5.27,2.11,1.25,29.42,19937.66,49,1018.75,-577.77,-2.98,81.3,4.1,0.861,0.948,15.92,44.28,Monsoon,West,Retail,B2022097760,14
2022-09-26,Mother Dairy,Ghee,219,404.45,88574.41,277,127,163,193.35,59.98,21.18,25.77,300.27,83562.28,2,386.7,5012.13,5.66,84.3,4.2,0.79,0.687,11.99,432.99,Monsoon,Central,Wholesale,B2022093270,348
2022-09-26,Mother Dairy,Ice Cream,528,161.09,85054.8,722,360,552,89.53,22.24,8.98,12.02,132.76,100957.34,57,5103.43,-15902.54,-18.7,85.2,4.3,0.869,0.93,11.55,167.02,Monsoon,East,Retail,B2022099898,323
2022-09-26,Mother Dairy,Ice Cream,1438,162.95,234321.81,1948,479,983,73.39,31.94,10.78,12.29,128.39,261774.52,159,11668.67,-27452.71,-11.72,89.5,4.5,0.855,0.665,11.37,162.35,Monsoon,West,Retail,B2022099556,255
2022-09-27,Mother Dairy,Cheese,285,284.34,81038.05,371,456,517,151.86,53.78,19.78,18.37,243.79,91508.29,7,1063.0,-10470.24,-12.92,81.8,4.1,0.801,0.644,20.75,312.74,Monsoon,East,Online,B2022096182,191
2022-09-27,Mother Dairy,Curd,422,44.13,18624.78,473,123,150,19.24,4.79,3.12,1.45,28.6,14028.58,26,500.36,4596.2,24.68,87.5,4.4,0.848,0.839,24.95,42.69,Monsoon,North,Retail,B2022096536,24
2022-09-28,Mother Dairy,Lassi,222,27.28,6055.43,301,214,269,11.83,4.11,1.46,1.79,19.2,5874.96,8,94.67,180.47,2.98,84.0,4.2,0.821,0.829,18.1,24.64,Monsoon,North,Online,B2022094484,270
2022-09-29,Mother Dairy,Lassi,649,25.84,16771.29,825,153,320,15.47,4.56,1.58,1.73,23.34,19904.33,42,649.69,-3133.03,-18.68,92.5,4.6,0.839,0.837,21.95,26.8,Monsoon,Central,Wholesale,B2022097129,188
2022-09-29,Mother Dairy,Paneer,1214,248.31,301442.8,1573,202,544,130.99,39.09,16.19,18.07,204.33,335561.2,108,14147.06,-34118.4,-11.32,89.7,4.5,0.861,0.918,19.21,258.91,Monsoon,North,Direct,B2022095040,159
2022-09-30,Mother Dairy,Curd,776,41.1,31892.91,957,390,540,19.01,6.26,3.96,1.33,30.56,30308.92,56,1064.49,1584.0,4.97,88.1,4.4,0.821,0.851,21.15,44.22,Monsoon,South,Direct,B2022096118,4
2022-09-30,Mother Dairy,Ghee,781,399.03,311645.45,860,145,175,217.34,78.0,38.81,31.1,365.24,315628.43,7,1521.35,-3982.98,-1.28,80.9,4.0,0.893,0.731,17.73,399.92,Monsoon,Central,Direct,B2022098209,186
2022-10-01,Mother Dairy,Cheese,681,305.86,208290.8,804,196,301,149.73,39.26,26.81,24.12,239.93,197543.45,31,4641.62,10747.35,5.16,82.7,4.1,0.864,0.929,21.88,322.69,Winter,South,Retail,B2022107966,83
2022-10-01,Mother Dairy,Milk,812,55.94,45424.39,1119,299,574,24.93,7.41,4.75,4.08,41.17,46642.61,23,573.5,-1218.22,-2.68,84.8,4.2,0.858,0.859,21.21,60.44,Winter,North,Retail,B2022105552,4
2022-10-02,Mother Dairy,Butter,606,318.04,192729.96,749,92,206,127.68,55.11,25.0,10.53,218.33,164168.01,5,638.41,28561.95,14.82,85.8,4.3,0.867,0.699,19.59,293.35,Winter,South,Wholesale,B2022106506,233
2022-10-02,Mother Dairy,Ice Cream,1021,161.79,165188.23,1283,335,554,94.53,25.68,13.25,6.15,139.61,184316.12,55,5199.07,-19127.88,-11.58,88.2,4.4,0.867,0.742,11.29,148.67,Winter,Central,Direct,B2022106939,98
2022-10-02,Mother Dairy,Lassi,588,25.95,15258.72,657,497,541,13.22,3.09,1.34,1.89,19.54,13420.3,44,581.74,1838.42,12.05,84.5,4.2,0.843,0.788,24.75,23.47,Winter,North,Online,B2022102537,268
2022-10-03,Mother Dairy,Paneer,226,260.18,58800.02,290,467,525,126.35,30.1,18.97,20.53,195.94,58339.58,12,1516.18,460.43,0.78,81.9,4.1,0.79,0.678,10.85,245.99,Winter,North,Direct,B2022105790,215
2022-10-04,Mother Dairy,Cheese,797,287.88,229441.09,1069,384,631,149.09,57.5,20.85,19.69,247.13,267457.03,22,3279.95,-38015.94,-16.57,88.4,4.4,0.792,0.657,18.14,268.1,Winter,West,Direct,B2022107561,193
2022-10-04,Mother Dairy,Curd,302,44.88,13553.21,394,181,245,18.74,5.23,3.6,3.42,30.98,12488.21,15,281.08,1065.01,7.86,81.2,4.1,0.793,0.627,12.67,46.5,Winter,West,Online,B2022106154,6
2022-10-04,Mother Dairy,Ice Cream,763,146.55,111814.74,1024,385,618,83.31,23.85,8.11,8.01,123.29,132827.97,79,6581.64,-21013.23,-18.79,89.4,4.5,0.807,0.93,22.63,140.94,Winter,West,Wholesale,B2022107627,66
2022-10-06,Mother Dairy,Cheese,596,284.58,169608.83,824,95,318,165.34,39.41,19.6,20.77,245.12,205121.85,19,3141.44,-35513.02,-20.94,88.5,4.4,0.797,0.85,13.7,285.62,Winter,East,Retail,B2022106726,88
2022-10-06,Mother Dairy,Curd,570,39.4,22457.5,676,275,372,22.47,5.94,3.11,2.92,34.43,24557.89,57,1280.86,-2100.39,-9.35,84.3,4.2,0.794,0.631,11.91,38.34,Winter,South,Online,B2022106708,25
2022-10-06,Mother Dairy,Lassi,1033,25.61,26456.89,1239,135,327,13.27,3.01,2.49,1.28,20.05,25802.95,72,955.59,653.93,2.47,85.1,4.3,0.864,0.882,11.69,27.94,Winter,East,Wholesale,B2022106507,313
2022-10-06,Mother Dairy,Paneer,833,235.28,195989.73,972,86,183,96.67,39.44,11.8,14.34,162.25,160605.86,30,2900.2,35383.87,18.05,84.7,4.2,0.836,0.847,18.48,214.53,Winter,South,Online,B2022104273,147
2022-10-07,Mother Dairy,Ice Cream,1350,164.05,221470.55,1543,345,495,85.76,20.59,13.59,7.93,127.87,207159.97,115,9862.75,14310.58,6.46,85.8,4.3,0.857,0.713,14.69,159.02,Winter,South,Wholesale,B2022109000,314
2022-10-07,Mother Dairy,Lassi,498,25.99,12944.12,693,98,293,13.88,3.98,1.62,1.05,20.53,14848.63,45,624.44,-1904.51,-14.71,81.0,4.0,0.831,0.743,18.78,24.82,Winter,West,Wholesale,B2022102117,327
2022-10-07,Mother Dairy,Paneer,493,215.25,106117.87,630,151,272,110.94,24.98,11.41,12.71,160.04,104265.95,31,3439.06,1851.92,1.75,91.2,4.6,0.841,0.806,11.72,223.17,Winter,West,Online,B2022101257,289
2022-10-08,Mother Dairy,Curd,587,46.11,27069.04,684,179,236,19.24,4.67,4.5,3.54,31.96,22975.98,58,1116.07,4093.06,15.12,84.1,4.2,0.802,0.794,11.56,47.0,Winter,North,Wholesale,B2022104387,12
2022-10-08,Mother Dairy,Curd,670,39.76,26640.42,798,179,283,19.65,7.63,3.18,1.32,31.79,25838.85,24,471.6,801.57,3.01,85.7,4.3,0.83,0.849,19.84,41.97,Winter,Central,Retail,B2022105148,4
2022-10-09,Mother Dairy,Curd,1038,42.99,44622.52,1259,67,258,21.92,8.46,3.58,1.66,35.62,46902.1,94,2060.17,-2279.58,-5.11,83.8,4.2,0.795,0.741,10.44,43.65,Winter,East,Direct,B2022109266,15
2022-10-09,Mother Dairy,Paneer,336,218.75,73498.72,382,251,293,100.01,33.12,15.28,7.29,155.7,61276.65,18,1800.12,12222.07,16.63,91.9,4.6,0.875,0.888,20.7,237.98,Winter,South,Direct,B2022109484,350
2022-10-10,Mother Dairy,Butter,1206,356.7,430175.11,1420,284,491,187.31,56.23,23.99,27.57,295.12,422251.71,17,3184.33,7923.4,1.84,83.1,4.2,0.871,0.835,12.3,334.25,Winter,East,Direct,B2022108267,338
2022-10-10,Mother Dairy,Curd,325,45.02,14630.63,382,101,158,25.89,5.62,3.12,2.77,37.4,14803.25,20,517.77,-172.62,-1.18,91.3,4.6,0.864,0.616,22.0,43.84,Winter,South,Direct,B2022105660,20
2022-10-10,Mother Dairy,Curd,178,41.92,7462.26,209,65,95,21.74,7.47,4.04,2.47,35.71,7702.52,11,239.09,-240.26,-3.22,84.8,4.2,0.886,0.633,23.66,44.77,Winter,North,Online,B2022102898,9
2022-10-10,Mother Dairy,Ghee,309,397.42,122802.25,376,178,236,227.97,69.04,37.54,12.07,346.61,130781.97,2,455.93,-7979.72,-6.5,85.5,4.3,0.83,0.874,13.48,376.14,Winter,South,Online,B2022102369,235
2022-10-10,Mother Dairy,Yogurt,332,51.39,17060.44,440,214,286,25.74,6.89,3.3,1.98,37.92,17223.72,21,540.64,-163.28,-0.96,85.0,4.3,0.882,0.885,12.68,51.47,Winter,South,Online,B2022109173,7
2022-10-11,Mother Dairy,Lassi,801,25.38,20326.04,941,120,232,14.09,4.65,2.38,1.75,22.86,22444.37,66,930.02,-2118.34,-10.42,85.5,4.3,0.889,0.842,17.31,24.23,Winter,East,Direct,B2022107414,115
2022-10-11,Mother Dairy,Milk,799,50.85,40627.84,1054,342,593,26.77,7.08,3.04,2.65,39.54,42347.02,25,669.31,-1719.18,-4.23,93.1,4.7,0.792,0.623,17.91,47.08,Winter,Central,Wholesale,B2022109194,26
