Date,Company,Product,Quantity_Sold,Unit_Price,Revenue,Production_Quantity,Inventory_Start,Inventory_End,Raw_Material_Cost_Per_Unit,Processing_Cost_Per_Unit,Packaging_Cost_Per_Unit,Transportation_Cost_Per_Unit,Total_Cost_Per_Unit,Total_Costs,Waste_Quantity,Waste_Cost,Profit,Profit_Margin_Percent,Quality_Score,Customer_Rating,Production_Efficiency,Capacity_Utilization,Market_Share_Percent,Competitor_Average_Price,Season,Region,Sales_Channel,Batch_Number,Expiry_Days
2023-05-31,Heritage Foods,Cheese,811,467.71,379313.57,1063,77,318,240.62,49.13,40.39,16.32,346.46,376227.66,33,7940.39,3085.91,0.81,86.9,4.3,0.797,0.681,21.66,469.77,Summer,East,Wholesale,B2023053964,232
2023-05-31,Heritage Foods,Lassi,642,46.41,29797.65,796,83,208,25.93,7.65,3.97,3.7,41.25,34135.3,50,1296.67,-4337.65,-14.56,79.9,4.0,0.788,0.728,17.91,44.26,Summer,North,Direct,B2023052519,97
2023-05-31,Heritage Foods,Lassi,960,46.08,44241.5,1226,445,706,26.32,9.09,3.54,1.52,40.47,50434.3,31,816.03,-6192.81,-14.0,81.8,4.1,0.836,0.759,16.46,47.93,Summer,South,Retail,B2023055432,303
2023-05-31,Heritage Foods,Yogurt,1379,96.46,133020.41,1896,249,728,42.0,16.36,8.88,4.76,72.0,138746.87,53,2225.87,-5726.46,-4.3,85.3,4.3,0.77,0.631,11.28,98.02,Summer,East,Direct,B2023056835,19
2023-06-01,Heritage Foods,Ghee,609,683.59,416306.59,753,176,315,343.15,93.22,41.59,26.68,504.63,382734.62,8,2745.19,33571.96,8.06,80.7,4.0,0.818,0.667,10.67,718.07,Summer,East,Retail,B2023062741,343
2023-06-01,Heritage Foods,Ice Cream,730,350.7,256008.61,882,292,404,157.68,47.52,31.27,14.73,251.2,232914.99,72,11353.32,23093.63,9.02,82.0,4.1,0.845,0.681,14.09,359.07,Summer,Central,Direct,B2023066414,77
2023-06-01,Heritage Foods,Milk,317,70.88,22468.6,441,486,593,40.84,10.61,5.46,3.73,60.65,27193.77,11,449.26,-4725.18,-21.03,85.9,4.3,0.852,0.892,20.26,68.71,Summer,West,Online,B2023062339,20
2023-06-01,Heritage Foods,Yogurt,930,92.15,85701.75,1159,473,684,47.11,17.69,8.49,6.85,80.14,94768.8,40,1884.57,-9067.05,-10.58,86.9,4.3,0.835,0.765,12.26,99.05,Summer,Central,Direct,B2023066054,26
2023-06-02,Heritage Foods,Lassi,512,50.57,25890.41,576,127,149,29.0,8.08,3.29,3.89,44.26,26215.83,25,724.88,-325.42,-1.26,85.1,4.3,0.861,0.672,21.27,50.29,Summer,North,Wholesale,B2023066055,294
2023-06-02,Heritage Foods,Yogurt,552,84.64,46721.05,631,192,257,49.83,10.14,7.9,6.44,74.31,48534.34,33,1644.28,-1813.29,-3.88,86.9,4.3,0.78,0.623,19.98,86.44,Summer,North,Online,B2023068210,7
2023-06-02,Heritage Foods,Yogurt,164,83.95,13767.12,197,136,157,45.1,10.87,7.37,4.25,67.59,13586.51,6,270.61,180.61,1.31,77.4,3.9,0.798,0.836,17.97,82.12,Summer,Central,Wholesale,B2023065690,11
2023-06-03,Heritage Foods,Butter,523,561.88,293863.79,689,498,648,306.68,84.79,34.9,37.85,464.22,322302.39,8,2453.44,-28438.6,-9.68,77.3,3.9,0.751,0.703,16.31,609.78,Summer,North,Retail,B2023066211,360
2023-06-03,Heritage Foods,Milk,674,62.43,42074.85,816,169,267,37.25,8.25,5.87,4.19,55.56,45671.27,9,335.21,-3596.42,-8.55,82.1,4.1,0.818,0.603,18.4,64.01,Summer,West,Retail,B2023067759,16
2023-06-04,Heritage Foods,Cheese,802,460.38,369221.06,1011,248,421,260.76,70.54,37.63,21.01,389.94,402570.35,32,8344.3,-33349.29,-9.03,84.4,4.2,0.816,0.686,19.14,473.9,Summer,East,Online,B2023062539,199
2023-06-04,Heritage Foods,Curd,729,55.56,40500.69,813,477,519,31.01,7.7,4.48,3.89,47.08,39453.3,38,1178.27,1047.4,2.59,79.8,4.0,0.755,0.781,16.75,56.42,Summer,East,Direct,B2023065597,7
2023-06-04,Heritage Foods,Milk,483,72.99,35252.17,644,319,478,35.94,10.91,4.45,4.08,55.38,36022.14,10,359.41,-769.97,-2.18,78.3,3.9,0.86,0.648,14.74,67.5,Summer,North,Direct,B2023063562,7
2023-06-04,Heritage Foods,Paneer,810,443.42,359168.62,928,473,589,228.97,81.02,36.96,15.93,362.88,351636.65,65,14882.94,7531.97,2.1,80.4,4.0,0.811,0.777,20.69,416.85,Summer,South,Online,B2023064822,335
2023-06-04,Heritage Foods,Paneer,613,415.57,254745.68,805,441,586,224.5,54.26,27.46,18.58,324.8,272013.75,47,10551.63,-17268.06,-6.78,76.7,3.8,0.767,0.705,10.07,444.3,Summer,East,Direct,B2023062985,90
2023-06-05,Heritage Foods,Ice Cream,533,303.87,161960.11,638,109,201,136.25,44.02,25.71,19.73,225.72,148777.57,35,4768.86,13182.54,8.14,79.3,4.0,0.781,0.852,21.87,280.43,Summer,Central,Retail,B2023069952,228
2023-06-05,Heritage Foods,Yogurt,185,87.9,16261.14,238,72,92,45.49,16.27,7.85,3.21,72.82,17921.74,13,591.42,-1660.6,-10.21,83.9,4.2,0.779,0.776,23.32,86.47,Summer,West,Direct,B2023063827,3
2023-06-06,Heritage Foods,Curd,1197,55.21,66080.69,1340,343,446,30.07,5.75,4.81,2.24,42.87,60000.91,85,2556.28,6079.78,9.2,82.9,4.1,0.779,0.738,21.09,50.97,Summer,East,Wholesale,B2023066301,14
2023-06-06,Heritage Foods,Ice Cream,1278,343.38,438841.92,1712,440,864,191.58,41.61,19.68,19.21,272.09,482103.79,85,16284.69,-43261.87,-9.86,83.8,4.2,0.841,0.889,21.14,331.33,Summer,East,Retail,B2023062575,325
2023-06-07,Heritage Foods,Milk,188,68.11,12804.53,224,398,425,40.65,8.15,3.61,4.34,56.75,12915.6,5,203.26,-111.07,-0.87,79.7,4.0,0.795,0.73,13.82,68.8,Summer,North,Direct,B2023062358,19
2023-06-08,Heritage Foods,Ice Cream,798,346.35,276386.11,1032,353,552,201.48,65.04,28.79,25.8,321.12,342674.12,56,11282.76,-66288.01,-23.98,81.2,4.1,0.779,0.688,14.41,353.9,Summer,North,Wholesale,B2023066599,225
2023-06-08,Heritage Foods,Lassi,1051,43.89,46132.2,1466,180,591,20.6,8.05,3.89,2.82,35.36,53980.27,104,2142.85,-7848.07,-17.01,76.7,3.8,0.812,0.914,18.78,47.73,Summer,East,Retail,B2023069450,312
2023-06-08,Heritage Foods,Milk,1153,66.34,76494.18,1487,302,603,30.56,8.34,5.86,2.5,47.26,70980.62,23,702.93,5513.56,7.21,86.4,4.3,0.829,0.788,14.23,67.76,Summer,North,Direct,B2023061522,29
2023-06-08,Heritage Foods,Milk,1066,72.97,77788.65,1216,408,549,42.3,8.57,6.29,5.44,62.6,77178.2,25,1057.61,610.44,0.78,76.9,3.8,0.761,0.92,23.67,76.02,Summer,Central,Wholesale,B2023063846,3
2023-06-09,Heritage Foods,Cheese,298,532.96,158822.13,350,152,184,300.05,60.27,33.32,27.48,421.12,150093.9,9,2700.47,8728.22,5.5,82.4,4.1,0.819,0.703,16.35,516.93,Summer,West,Wholesale,B2023062285,161
2023-06-09,Heritage Foods,Cheese,983,510.64,501955.29,1106,483,595,235.92,66.8,42.87,28.19,373.78,422837.32,40,9436.76,79117.97,15.76,79.8,4.0,0.783,0.604,22.49,485.82,Summer,North,Direct,B2023065873,151
2023-06-09,Heritage Foods,Curd,1061,56.57,60023.69,1437,249,602,31.98,10.42,4.74,2.2,49.33,73897.41,94,3006.06,-13873.73,-23.11,84.4,4.2,0.78,0.922,17.65,60.11,Summer,East,Retail,B2023062871,28
2023-06-09,Heritage Foods,Ghee,652,630.5,411085.68,837,135,313,357.79,116.18,34.22,30.72,538.9,453559.8,7,2504.5,-42474.12,-10.33,82.7,4.1,0.84,0.941,22.68,577.23,Summer,East,Retail,B2023063805,313
2023-06-09,Heritage Foods,Lassi,966,45.39,43847.0,1123,328,479,23.01,5.62,2.89,2.77,34.28,39765.75,55,1265.38,4081.25,9.31,87.1,4.4,0.856,0.647,14.11,42.73,Summer,East,Online,B2023068543,329
2023-06-10,Heritage Foods,Butter,915,569.51,521104.29,1084,211,361,317.84,105.23,44.05,44.88,512.0,558817.12,12,3814.09,-37712.82,-7.24,79.9,4.0,0.799,0.729,19.3,530.83,Summer,South,Online,B2023068666,64
2023-06-10,Heritage Foods,Milk,989,71.09,70312.69,1338,155,501,31.79,12.74,6.53,4.17,55.24,74351.87,14,445.11,-4039.18,-5.74,86.7,4.3,0.841,0.903,14.26,67.68,Summer,East,Direct,B2023063495,4
2023-06-10,Heritage Foods,Paneer,1061,425.64,451603.68,1374,425,735,236.15,62.49,33.78,19.81,352.22,495764.37,50,11807.44,-44160.69,-9.78,77.6,3.9,0.836,0.824,16.45,425.66,Summer,East,Online,B2023068390,108
2023-06-11,Heritage Foods,Curd,368,59.71,21971.52,469,164,242,35.5,7.37,5.13,3.93,51.94,25035.11,19,674.58,-3063.6,-13.94,86.7,4.3,0.862,0.612,10.49,54.84,Summer,East,Direct,B2023063973,27
2023-06-11,Heritage Foods,Curd,1114,52.44,58419.8,1359,76,283,30.11,6.6,3.2,2.02,41.93,60415.25,114,3432.39,-1995.44,-3.42,83.9,4.2,0.789,0.798,22.64,54.61,Summer,South,Online,B2023064513,6
2023-06-11,Heritage Foods,Yogurt,589,84.81,49953.27,783,110,294,35.07,16.72,7.48,4.33,63.6,50503.01,20,701.41,-549.74,-1.1,86.7,4.3,0.853,0.695,13.95,80.58,Summer,South,Online,B2023066792,20
2023-06-12,Heritage Foods,Cheese,599,451.09,270200.23,738,74,210,224.87,53.62,41.92,32.14,352.55,267153.36,31,6970.91,3046.86,1.13,86.2,4.3,0.765,0.823,14.54,487.77,Summer,North,Online,B2023063918,117
2023-06-12,Heritage Foods,Yogurt,583,86.69,50540.68,725,239,352,40.03,12.78,4.75,4.2,61.76,45578.17,20,800.57,4962.52,9.82,82.5,4.1,0.751,0.666,11.61,91.26,Summer,Central,Direct,B2023066387,4
2023-06-12,Heritage Foods,Yogurt,1102,92.25,101664.19,1295,333,513,50.9,16.69,6.7,5.88,80.18,105252.69,28,1425.13,-3588.51,-3.53,80.8,4.0,0.816,0.914,10.64,87.23,Summer,South,Retail,B2023064006,24
2023-06-13,Heritage Foods,Butter,684,542.34,370961.75,849,349,513,251.8,60.71,45.56,34.96,393.04,336460.44,11,2769.85,34501.31,9.3,86.3,4.3,0.799,0.919,13.73,570.79,Summer,Central,Wholesale,B2023062508,104
2023-06-13,Heritage Foods,Curd,342,50.04,17114.25,441,180,278,24.38,5.52,4.54,2.04,36.48,17012.94,38,926.32,101.31,0.59,80.9,4.0,0.784,0.606,22.85,46.34,Summer,Central,Online,B2023064597,8
2023-06-13,Heritage Foods,Curd,1108,59.99,66465.14,1478,389,717,32.97,11.94,3.57,4.64,53.13,81132.44,79,2604.85,-14667.3,-22.07,84.9,4.2,0.789,0.603,10.98,58.16,Summer,Central,Direct,B2023067905,5
2023-06-13,Heritage Foods,Lassi,1202,43.09,51795.7,1630,246,633,18.56,7.75,2.31,2.58,31.2,52756.82,102,1892.72,-961.12,-1.86,84.2,4.2,0.81,0.739,12.12,39.15,Summer,Central,Retail,B2023061311,156
2023-06-13,Heritage Foods,Milk,104,66.41,6906.89,136,65,50,39.14,12.54,5.63,4.12,61.43,8432.12,2,78.28,-1525.24,-22.08,78.9,3.9,0.795,0.89,17.23,60.67,Summer,South,Retail,B2023069916,25
2023-06-14,Heritage Foods,Cheese,760,482.7,366855.08,873,102,193,243.72,74.8,29.13,25.51,373.16,333321.22,31,7555.27,33533.87,9.14,77.3,3.9,0.839,0.687,17.93,453.04,Summer,South,Direct,B2023067526,273
2023-06-14,Heritage Foods,Ghee,132,694.08,91618.62,148,487,457,405.3,119.32,45.45,45.65,615.72,91532.39,1,405.3,86.23,0.09,82.0,4.1,0.833,0.727,14.36,662.07,Summer,West,Online,B2023067202,87
2023-06-14,Heritage Foods,Lassi,1278,42.46,54260.41,1566,179,432,22.5,6.9,3.2,2.96,35.56,58176.28,111,2496.97,-3915.87,-7.22,77.0,3.8,0.858,0.861,23.5,40.88,Summer,West,Direct,B2023061280,177
2023-06-14,Heritage Foods,Lassi,384,42.21,16208.84,426,167,185,24.0,7.0,4.09,3.38,38.47,16818.62,18,432.0,-609.78,-3.76,82.7,4.1,0.832,0.891,14.53,39.12,Summer,North,Wholesale,B2023062752,313
2023-06-15,Heritage Foods,Curd,769,55.31,42533.35,957,346,514,29.74,8.85,4.83,1.74,45.16,44527.4,44,1308.61,-1994.06,-4.69,82.0,4.1,0.858,0.844,13.58,60.1,Summer,West,Wholesale,B2023066962,8
2023-06-15,Heritage Foods,Curd,798,50.82,40556.14,895,165,212,22.3,7.05,2.64,4.05,36.04,33280.51,46,1025.79,7275.63,17.94,85.6,4.3,0.842,0.773,23.04,47.75,Summer,East,Retail,B2023061707,30
2023-06-15,Heritage Foods,Ghee,738,658.12,485693.25,1025,246,525,353.42,126.34,40.43,33.83,554.02,573175.46,15,5301.35,-87482.21,-18.01,82.5,4.1,0.824,0.882,21.1,722.3,Summer,East,Online,B2023064375,154
2023-06-15,Heritage Foods,Lassi,209,41.84,8744.99,258,164,165,20.23,4.85,2.91,1.59,29.58,7772.0,7,141.58,972.99,11.13,79.0,3.9,0.817,0.821,15.34,39.09,Summer,North,Wholesale,B2023062034,337
2023-06-16,Heritage Foods,Butter,1054,614.01,647162.88,1418,294,610,251.82,73.5,50.73,22.69,398.74,569694.08,17,4280.88,77468.79,11.97,81.4,4.1,0.861,0.843,12.49,672.77,Summer,Central,Retail,B2023068595,198
2023-06-16,Heritage Foods,Paneer,993,398.74,395951.25,1298,312,597,225.48,49.95,33.27,30.23,338.93,456619.42,74,16685.34,-60668.17,-15.32,87.7,4.4,0.853,0.776,15.52,364.66,Summer,West,Wholesale,B2023061058,218
2023-06-16,Heritage Foods,Yogurt,174,87.94,15300.9,242,108,172,35.62,12.22,6.95,4.92,59.71,14876.17,12,427.4,424.73,2.78,84.5,4.2,0.807,0.822,15.72,87.91,Summer,North,Direct,B2023062318,9
2023-06-17,Heritage Foods,Curd,234,50.0,11699.47,316,387,433,27.05,8.55,3.99,1.74,41.33,13386.13,12,324.64,-1686.66,-14.42,79.9,4.0,0.811,0.929,15.21,45.52,Summer,East,Wholesale,B2023068524,4
2023-06-18,Heritage Foods,Cheese,1060,467.38,495426.56,1296,280,481,196.03,51.42,40.84,29.52,317.81,416785.16,25,4900.83,78641.4,15.87,84.5,4.2,0.776,0.766,18.25,476.66,Summer,Central,Wholesale,B2023063714,326
2023-06-18,Heritage Foods,Curd,313,56.92,17815.49,377,375,401,29.61,6.7,4.75,2.49,43.56,16776.2,12,355.37,1039.29,5.83,81.4,4.1,0.755,0.876,22.41,54.27,Summer,West,Online,B2023061406,5
2023-06-18,Heritage Foods,Ice Cream,1995,309.91,618271.12,2770,196,944,162.76,31.47,17.9,15.24,227.38,683722.65,331,53874.8,-65451.52,-10.59,81.3,4.1,0.785,0.699,12.62,306.44,Summer,East,Direct,B2023069723,211
2023-06-18,Heritage Foods,Lassi,763,42.94,32765.93,925,395,535,23.63,6.08,4.18,2.76,36.65,34656.54,32,756.11,-1890.61,-5.77,79.6,4.0,0.81,0.728,20.48,41.04,Summer,East,Online,B2023061002,59
2023-06-19,Heritage Foods,Butter,335,586.42,196450.94,455,266,366,265.12,70.9,45.27,19.1,400.39,183237.07,4,1060.49,13213.87,6.73,84.5,4.2,0.806,0.772,18.93,536.75,Summer,Central,Wholesale,B2023067852,122
2023-06-19,Heritage Foods,Cheese,634,488.88,309950.7,733,478,554,215.34,75.36,46.07,19.55,356.32,264412.22,15,3230.06,45538.48,14.69,87.9,4.4,0.777,0.942,19.96,517.31,Summer,North,Direct,B2023061198,304
2023-06-19,Heritage Foods,Curd,790,58.78,46433.36,1086,471,751,29.86,6.33,4.8,2.51,43.51,48949.48,57,1702.27,-2516.12,-5.42,86.4,4.3,0.85,0.922,15.54,58.07,Summer,North,Direct,B2023067932,13
2023-06-19,Heritage Foods,Ghee,278,652.17,181304.19,319,259,280,348.82,97.05,33.73,26.59,506.18,161819.92,1,348.82,19484.27,10.75,79.1,4.0,0.804,0.808,15.49,697.94,Summer,East,Online,B2023068278,359
2023-06-19,Heritage Foods,Ice Cream,1600,313.17,501077.04,2104,378,879,172.69,46.79,27.31,13.78,260.57,590896.49,247,42653.86,-89819.44,-17.93,84.2,4.2,0.76,0.637,15.98,318.63,Summer,West,Wholesale,B2023062556,290
2023-06-20,Heritage Foods,Ghee,298,687.66,204922.13,344,315,346,332.63,72.42,42.82,26.62,474.49,164222.16,3,997.89,40699.97,19.86,80.7,4.0,0.749,0.781,11.63,701.15,Summer,Central,Retail,B2023067151,325
2023-06-20,Heritage Foods,Lassi,622,46.83,29127.38,734,297,395,24.8,5.9,3.58,2.13,36.4,27390.57,27,669.53,1736.81,5.96,86.2,4.3,0.795,0.777,15.62,42.86,Summer,Central,Retail,B2023066058,137
2023-06-21,Heritage Foods,Cheese,135,516.04,69664.94,154,289,298,292.79,82.08,31.9,30.24,437.0,68176.04,3,878.36,1488.9,2.14,79.0,3.9,0.791,0.757,23.99,553.63,Summer,East,Wholesale,B2023065759,140
2023-06-21,Heritage Foods,Cheese,310,467.84,145030.91,394,56,117,266.44,49.68,39.0,19.5,374.63,149734.88,8,2131.52,-4703.97,-3.24,86.2,4.3,0.822,0.673,13.8,467.27,Summer,North,Wholesale,B2023061963,63
2023-06-21,Heritage Foods,Curd,417,55.54,23158.32,525,193,263,24.34,6.38,4.24,2.98,37.93,20764.35,35,851.79,2393.97,10.34,88.0,4.4,0.766,0.648,14.23,60.42,Summer,South,Retail,B2023068478,4
2023-06-22,Heritage Foods,Butter,693,571.17,395822.65,782,172,241,295.35,84.42,56.97,32.19,468.93,369951.54,11,3248.9,25871.11,6.54,86.3,4.3,0.821,0.807,15.11,611.56,Summer,Central,Retail,B2023069655,134
2023-06-22,Heritage Foods,Cheese,1182,454.69,537445.99,1552,402,731,264.78,66.96,34.01,24.2,389.95,613943.94,33,8737.69,-76497.95,-14.23,79.9,4.0,0.749,0.684,11.67,471.15,Summer,South,Online,B2023064331,283
2023-06-22,Heritage Foods,Ice Cream,1291,326.36,421330.59,1571,253,516,193.85,63.78,30.19,20.41,308.22,517364.71,171,33148.08,-96034.13,-22.79,78.8,3.9,0.795,0.875,18.97,353.79,Summer,East,Direct,B2023063953,106
2023-06-22,Heritage Foods,Ice Cream,257,338.01,86867.42,289,204,222,154.79,49.93,22.91,12.61,240.25,72682.08,21,3250.49,14185.35,16.33,83.6,4.2,0.792,0.604,19.05,333.12,Summer,South,Wholesale,B2023069914,201
2023-06-22,Heritage Foods,Yogurt,371,85.37,31672.08,447,233,295,37.35,16.82,7.58,6.05,67.81,31242.69,25,933.84,429.39,1.36,82.4,4.1,0.759,0.766,23.23,87.83,Summer,South,Retail,B2023064966,26
2023-06-24,Heritage Foods,Yogurt,156,83.76,13066.81,192,496,505,42.02,9.9,5.84,4.4,62.15,12269.37,8,336.14,797.44,6.1,82.1,4.1,0.856,0.619,16.2,85.62,Summer,East,Direct,B2023068307,27
2023-06-25,Heritage Foods,Ghee,563,609.53,343164.56,713,203,323,278.96,64.18,45.67,25.07,413.88,297888.26,10,2789.6,45276.3,13.19,86.8,4.3,0.819,0.902,22.89,549.83,Summer,Central,Direct,B2023062960,155
2023-06-25,Heritage Foods,Ice Cream,781,360.3,281397.25,949,186,336,152.28,71.71,19.32,25.06,268.37,264582.94,65,9898.27,16814.31,5.98,78.5,3.9,0.794,0.914,11.19,338.82,Summer,North,Online,B2023069468,56
2023-06-26,Heritage Foods,Cheese,790,427.62,337822.43,964,500,662,189.38,55.4,26.07,29.98,300.82,297947.76,42,7953.93,39874.66,11.8,84.0,4.2,0.829,0.773,19.71,442.08,Summer,West,Wholesale,B2023062586,260
2023-06-26,Heritage Foods,Curd,665,51.27,34097.78,917,316,556,25.71,7.53,4.26,1.79,39.29,37336.84,51,1311.4,-3239.06,-9.5,85.1,4.3,0.844,0.742,19.5,48.56,Summer,South,Wholesale,B2023066156,23
2023-06-26,Heritage Foods,Curd,564,58.44,32961.0,721,355,502,34.82,6.53,5.49,2.37,49.21,36592.97,32,1114.11,-3631.97,-11.02,76.9,3.8,0.817,0.921,22.43,63.85,Summer,South,Direct,B2023063096,14
2023-06-26,Heritage Foods,Lassi,455,45.48,20693.7,618,339,469,18.23,8.83,2.65,3.56,33.27,21269.31,39,710.95,-575.6,-2.78,84.6,4.2,0.804,0.654,23.07,44.4,Summer,South,Online,B2023067661,89
2023-06-27,Heritage Foods,Lassi,230,39.89,9175.0,288,448,464,19.07,7.68,2.94,2.62,32.3,9627.47,17,324.11,-452.47,-4.93,87.8,4.4,0.802,0.778,23.01,37.24,Summer,North,Direct,B2023069847,62
2023-06-27,Heritage Foods,Milk,560,67.3,37687.93,715,432,546,34.38,12.87,5.98,4.09,57.31,41220.53,7,240.64,-3532.6,-9.37,78.8,3.9,0.856,0.868,14.19,64.92,Summer,East,Retail,B2023064826,8
2023-06-27,Heritage Foods,Paneer,768,398.2,305817.32,1010,472,701,212.05,75.67,20.15,12.11,319.98,338867.61,74,15691.56,-33050.29,-10.81,82.1,4.1,0.825,0.803,11.59,387.76,Summer,Central,Retail,B2023064206,215
2023-06-28,Heritage Foods,Cheese,1052,484.6,509800.04,1226,279,428,237.65,52.64,31.96,35.73,357.99,446736.29,33,7842.41,63063.74,12.37,80.4,4.0,0.749,0.746,14.81,483.56,Summer,Central,Online,B2023061733,63
2023-06-28,Heritage Foods,Milk,1186,70.95,84151.78,1401,286,482,39.65,7.94,3.56,2.65,53.8,76279.74,23,911.91,7872.03,9.35,82.2,4.1,0.84,0.692,20.56,68.05,Summer,West,Direct,B2023068691,30
2023-06-28,Heritage Foods,Paneer,170,353.45,60086.35,193,88,83,185.16,35.48,28.1,13.7,262.44,52502.81,10,1851.64,7583.55,12.62,79.5,4.0,0.753,0.697,11.14,338.28,Summer,Central,Wholesale,B2023069384,251
2023-06-28,Heritage Foods,Yogurt,591,71.94,42517.08,663,287,357,31.51,13.38,4.13,2.65,51.66,35197.23,30,945.28,7319.85,17.22,86.4,4.3,0.755,0.621,24.66,78.05,Summer,South,Direct,B2023063915,7
2023-06-30,Heritage Foods,Butter,590,520.59,307151.0,658,411,448,212.7,95.32,50.55,23.58,382.14,252299.19,4,850.78,54851.81,17.86,80.7,4.0,0.769,0.853,17.52,559.21,Summer,Central,Direct,B2023068267,292
2023-06-30,Heritage Foods,Cheese,690,474.99,327743.05,804,258,368,229.56,90.87,38.68,34.12,393.23,321898.53,25,5738.94,5844.52,1.78,76.9,3.8,0.77,0.863,13.39,465.32,Summer,East,Retail,B2023062754,336
2023-06-30,Heritage Foods,Curd,293,51.31,15034.25,393,414,471,22.42,8.77,3.86,3.91,38.97,15582.4,12,269.05,-548.15,-3.65,77.2,3.9,0.841,0.756,15.07,54.04,Summer,Central,Direct,B2023069768,28
2023-06-30,Heritage Foods,Ghee,321,654.52,210101.34,407,246,284,287.64,126.8,55.66,28.42,498.53,204340.3,5,1438.21,5761.04,2.74,78.3,3.9,0.763,0.906,22.84,667.27,Summer,North,Online,B2023062283,151
2023-07-01,Heritage Foods,Cheese,970,447.48,434051.25,1195,79,278,218.54,50.35,36.01,33.68,338.57,411371.8,31,6774.83,22679.45,5.23,84.7,4.2,0.83,0.829,20.36,479.22,Monsoon,North,Direct,B2023078576,329
2023-07-01,Heritage Foods,Cheese,1202,414.23,497899.85,1382,131,276,174.72,54.45,20.89,17.62,267.68,376570.12,38,6639.22,121329.73,24.37,80.2,4.0,0.835,0.882,12.28,387.08,Monsoon,South,Wholesale,B2023072951,142
2023-07-01,Heritage Foods,Ghee,1243,646.31,803363.96,1466,75,272,295.35,116.67,51.98,44.99,509.0,749744.92,12,3544.22,53619.04,6.67,78.5,3.9,0.822,0.868,12.17,622.37,Monsoon,East,Wholesale,B2023074173,90
2023-07-01,Heritage Foods,Ghee,391,645.72,252475.79,454,320,382,368.57,112.2,55.43,34.27,570.47,260835.29,5,1842.86,-8359.5,-3.31,80.6,4.0,0.805,0.941,19.54,605.76,Monsoon,Central,Direct,B2023078676,166
2023-07-02,Heritage Foods,Ghee,95,555.35,52758.36,104,312,308,271.3,73.54,41.57,22.53,408.94,42529.67,0,0.0,10228.69,19.39,77.2,3.9,0.842,0.639,15.69,605.98,Monsoon,North,Retail,B2023078790,133
2023-07-02,Heritage Foods,Milk,668,61.48,41071.61,773,223,281,30.76,8.63,4.01,3.18,46.58,36650.54,21,645.94,4421.08,10.76,77.5,3.9,0.823,0.68,11.67,62.77,Monsoon,South,Retail,B2023072335,12
2023-07-03,Heritage Foods,Cheese,271,456.39,123683.04,357,458,533,228.55,59.65,30.83,22.54,341.57,125140.48,14,3199.67,-1457.44,-1.18,86.4,4.3,0.842,0.772,22.29,500.77,Monsoon,West,Direct,B2023075909,221
2023-07-04,Heritage Foods,Ice Cream,1342,328.57,440934.95,1493,246,355,171.39,38.95,19.72,18.21,248.27,397230.62,155,26564.69,43704.33,9.91,77.8,3.9,0.846,0.915,17.01,349.81,Monsoon,West,Direct,B2023071126,239
2023-07-05,Heritage Foods,Ghee,763,599.14,457142.05,870,111,212,307.22,117.05,45.42,37.86,507.55,444026.93,8,2457.73,13115.12,2.87,78.3,3.9,0.755,0.797,16.18,564.91,Monsoon,West,Retail,B2023076972,281
2023-07-05,Heritage Foods,Ice Cream,1109,365.25,405064.47,1512,475,878,200.44,57.41,30.81,27.66,316.33,500544.22,111,22249.37,-95479.76,-23.57,87.1,4.4,0.789,0.694,19.14,352.8,Monsoon,South,Online,B2023075149,201
2023-07-05,Heritage Foods,Lassi,518,43.47,22516.05,675,88,238,20.83,4.36,2.82,1.34,29.35,20603.72,38,791.56,1912.33,8.49,80.3,4.0,0.748,0.936,12.99,41.88,Monsoon,Central,Retail,B2023073448,125
2023-07-05,Heritage Foods,Paneer,634,405.72,257223.56,779,375,471,195.31,45.83,35.65,24.04,300.84,240797.68,33,6445.38,16425.88,6.39,85.2,4.3,0.759,0.74,16.29,410.05,Monsoon,East,Wholesale,B2023078514,232
2023-07-06,Heritage Foods,Ghee,1200,548.54,658252.45,1584,259,622,306.43,88.1,35.35,25.73,455.62,725373.25,12,3677.17,-67120.8,-10.2,88.0,4.4,0.833,0.717,17.88,567.78,Monsoon,South,Wholesale,B2023075277,241
2023-07-06,Heritage Foods,Ice Cream,326,331.97,108221.46,430,149,226,171.22,56.93,26.43,17.34,271.92,122917.03,35,5992.67,-14695.57,-13.58,76.8,3.8,0.802,0.945,12.47,303.47,Monsoon,East,Wholesale,B2023078280,303
2023-07-06,Heritage Foods,Lassi,118,38.16,4503.03,153,163,188,16.39,5.31,3.38,2.97,28.05,4373.22,5,81.96,129.81,2.88,84.6,4.2,0.84,0.633,15.78,41.13,Monsoon,Central,Online,B2023078159,36
2023-07-06,Heritage Foods,Lassi,892,37.86,33772.91,1095,472,634,19.39,4.58,2.06,1.95,27.99,32143.72,77,1493.32,1629.18,4.82,77.6,3.9,0.814,0.912,13.76,40.54,Monsoon,North,Direct,B2023079436,58
2023-07-06,Heritage Foods,Paneer,1183,342.87,405617.37,1470,459,727,175.26,67.48,30.0,17.25,289.98,442046.28,90,15773.33,-36428.91,-8.98,79.6,4.0,0.811,0.676,14.17,319.1,Monsoon,Central,Direct,B2023077001,342
