Date,Company,Product,Quantity_Sold,Unit_Price,Revenue,Production_Quantity,Inventory_Start,Inventory_End,Raw_Material_Cost_Per_Unit,Processing_Cost_Per_Unit,Packaging_Cost_Per_Unit,Transportation_Cost_Per_Unit,Total_Cost_Per_Unit,Total_Costs,Waste_Quantity,Waste_Cost,Profit,Profit_Margin_Percent,Quality_Score,Customer_Rating,Production_Efficiency,Capacity_Utilization,Market_Share_Percent,Competitor_Average_Price,Season,Region,Sales_Channel,Batch_Number,Expiry_Days
2023-02-18,Amul,Chocolate,699,293.8,205368.79,832,405,521,136.36,36.02,17.94,11.81,202.13,169396.2,9,1227.22,35972.58,17.52,96.0,4.8,0.874,0.791,16.82,318.01,Spring,West,Retail,B2023029176,102
2023-02-18,Amul,Ice Cream,265,137.18,36352.14,320,395,408,72.76,19.57,8.89,6.08,107.3,36955.73,36,2619.43,-603.58,-1.66,87.9,4.4,0.923,0.635,29.4,141.93,Spring,Central,Direct,B2023023277,144
2023-02-18,Amul,Milk,816,58.52,47752.17,1047,175,361,25.89,8.66,4.62,2.16,41.33,43708.73,17,440.11,4043.44,8.47,90.3,4.5,0.92,0.654,27.25,56.11,Spring,North,Retail,B2023027597,21
2023-02-19,Amul,Cheese,782,492.56,385178.38,872,236,283,249.02,55.72,47.18,24.53,376.45,334734.93,26,6474.47,50443.44,13.1,85.9,4.3,0.917,0.795,30.98,496.96,Spring,Central,Direct,B2023026529,284
2023-02-19,Amul,Curd,573,56.25,32231.76,631,267,310,27.35,7.43,3.31,1.75,39.85,26595.7,53,1449.6,5636.06,17.49,92.9,4.6,0.849,0.64,25.52,61.33,Spring,South,Wholesale,B2023023263,30
2023-02-19,Amul,Milk,260,59.29,15416.17,314,324,370,24.58,6.15,4.2,4.47,39.4,12568.48,8,196.62,2847.69,18.47,86.6,4.3,0.885,0.775,33.08,53.85,Spring,East,Wholesale,B2023029459,30
2023-02-19,Amul,Paneer,203,416.52,84553.9,270,153,196,242.51,53.74,31.77,33.15,361.17,102124.2,19,4607.64,-17570.29,-20.78,94.0,4.7,0.919,0.77,28.1,399.22,Spring,West,Retail,B2023025855,134
2023-02-20,Amul,Cheese,382,467.92,178744.05,523,228,329,191.91,60.98,30.53,32.78,316.2,169020.91,19,3646.35,9723.13,5.44,86.1,4.3,0.862,0.788,24.04,469.69,Spring,South,Direct,B2023021074,112
2023-02-20,Amul,Ghee,466,727.87,339186.46,520,493,539,298.46,133.63,69.14,40.35,541.58,283413.74,6,1790.76,55772.73,16.44,95.8,4.8,0.923,0.745,20.0,767.32,Spring,South,Wholesale,B2023027072,261
2023-02-20,Amul,Lassi,1406,43.29,60862.92,1939,149,635,19.66,5.49,4.25,3.19,32.6,65169.56,100,1966.15,-4306.64,-7.08,90.0,4.5,0.831,0.94,20.53,47.32,Spring,South,Wholesale,B2023024657,126
2023-02-20,Amul,Milk,166,59.01,9796.33,200,367,386,34.5,8.66,3.63,2.92,49.71,10079.85,4,137.99,-283.52,-2.89,94.1,4.7,0.812,0.626,31.61,62.92,Spring,North,Wholesale,B2023025752,30
2023-02-20,Amul,Paneer,799,403.46,322361.93,1108,293,564,183.71,54.81,39.22,22.75,300.49,343782.42,59,10838.74,-21420.48,-6.64,91.0,4.5,0.888,0.885,20.19,400.02,Spring,West,Retail,B2023025454,63
2023-02-21,Amul,Cheese,832,536.01,445958.1,1039,430,619,220.22,72.1,41.57,34.51,368.39,388261.72,25,5505.39,57696.38,12.94,87.4,4.4,0.852,0.666,25.7,573.55,Spring,West,Wholesale,B2023023387,288
2023-02-22,Amul,Cheese,1094,503.5,550831.46,1484,123,471,256.71,86.4,37.6,35.7,416.41,633099.23,59,15145.74,-82267.77,-14.94,91.5,4.6,0.813,0.612,27.93,476.17,Spring,East,Direct,B2023023169,241
2023-02-22,Amul,Cheese,809,541.38,437979.82,1038,155,373,218.44,70.62,46.48,18.67,354.21,373790.67,28,6116.45,64189.15,14.66,96.9,4.8,0.91,0.618,29.95,519.34,Spring,West,Direct,B2023029615,171
2023-02-22,Amul,Curd,972,47.92,46581.0,1204,98,314,24.98,5.13,3.2,3.05,36.36,45930.86,86,2148.7,650.15,1.4,85.4,4.3,0.853,0.875,23.68,48.63,Spring,East,Retail,B2023023094,4
2023-02-22,Amul,Milk,624,66.31,41380.36,760,144,280,35.31,7.9,4.47,2.42,50.11,38433.63,10,353.14,2946.73,7.12,92.3,4.6,0.843,0.641,19.57,59.81,Spring,East,Wholesale,B2023021839,26
2023-02-23,Amul,Ghee,172,704.04,121095.68,201,323,307,375.35,72.04,47.47,56.04,550.91,111482.74,2,750.69,9612.94,7.94,93.0,4.6,0.826,0.917,25.08,659.57,Spring,Central,Online,B2023029901,203
2023-02-23,Amul,Ghee,991,682.74,676590.62,1268,278,551,319.8,78.32,64.87,21.19,484.18,617457.43,11,3517.79,59133.19,8.74,93.4,4.7,0.84,0.702,23.96,668.07,Spring,South,Direct,B2023024692,268
2023-02-24,Amul,Cheese,1203,492.05,591939.93,1676,129,595,273.46,81.49,33.51,15.38,403.83,689402.65,46,12579.05,-97462.72,-16.46,89.4,4.5,0.889,0.817,19.8,487.23,Spring,Central,Direct,B2023024294,222
2023-02-24,Amul,Cheese,779,528.84,411970.11,860,194,256,273.81,90.29,39.48,18.42,422.0,367851.22,18,4928.61,44118.9,10.71,93.1,4.7,0.828,0.932,24.36,568.18,Spring,East,Wholesale,B2023025370,68
2023-02-24,Amul,Chocolate,899,313.65,281975.36,1169,329,553,181.22,40.34,23.05,16.71,261.31,309824.9,24,4349.19,-27849.53,-9.88,87.1,4.4,0.878,0.898,17.73,331.22,Spring,East,Direct,B2023023069,207
2023-02-25,Amul,Curd,561,50.66,28419.73,758,272,469,23.07,6.95,4.99,2.71,37.71,29711.15,49,1130.23,-1291.42,-4.54,92.2,4.6,0.921,0.797,30.4,51.47,Spring,West,Wholesale,B2023028998,7
2023-02-25,Amul,Ice Cream,871,153.87,134017.98,993,415,537,74.93,30.48,12.31,5.42,123.15,126857.62,61,4570.81,7160.36,5.34,97.4,4.9,0.822,0.631,15.76,165.7,Spring,East,Direct,B2023021950,146
2023-02-25,Amul,Lassi,416,47.36,19702.01,542,127,232,21.39,5.44,4.36,2.92,34.1,19190.33,33,706.0,511.68,2.6,96.5,4.8,0.821,0.763,21.11,45.36,Spring,Central,Online,B2023024593,183
2023-02-25,Amul,Yogurt,293,93.06,27267.18,341,157,190,39.43,11.32,9.03,5.68,65.47,22679.58,9,354.86,4587.6,16.82,94.1,4.7,0.843,0.851,17.4,97.09,Spring,East,Direct,B2023024650,29
2023-02-26,Amul,Cheese,697,522.41,364118.75,890,350,526,230.78,70.86,47.19,23.17,372.0,339154.85,35,8077.22,24963.9,6.86,95.4,4.8,0.915,0.647,17.7,471.77,Spring,West,Online,B2023022054,91
2023-02-26,Amul,Cheese,413,554.11,228848.12,560,477,614,245.07,87.77,54.6,24.24,411.69,233239.97,11,2695.81,-4391.85,-1.92,90.2,4.5,0.838,0.907,31.22,521.95,Spring,West,Retail,B2023025556,141
2023-02-26,Amul,Ghee,413,749.0,309336.77,550,362,469,406.18,101.04,70.75,31.85,609.82,336620.06,3,1218.55,-27283.29,-8.82,95.6,4.8,0.836,0.646,34.56,766.48,Spring,Central,Online,B2023025081,130
2023-02-26,Amul,Lassi,1186,47.76,56639.05,1531,271,591,28.42,7.74,2.9,1.89,40.94,65297.3,92,2614.44,-8658.25,-15.29,94.3,4.7,0.817,0.748,16.38,43.53,Spring,North,Online,B2023022838,338
2023-02-26,Amul,Milk,157,63.56,9979.7,198,379,408,34.28,12.3,6.02,3.67,56.26,11276.86,4,137.1,-1297.16,-13.0,87.9,4.4,0.888,0.931,23.79,62.19,Spring,North,Online,B2023025352,18
2023-02-27,Amul,Chocolate,1119,346.08,387262.9,1487,449,808,154.43,61.67,20.25,12.31,248.65,372371.79,17,2625.24,14891.11,3.85,89.8,4.5,0.835,0.883,26.79,312.1,Spring,East,Wholesale,B2023026182,358
2023-02-27,Amul,Ice Cream,319,149.06,47549.22,351,133,165,61.31,26.24,12.57,4.53,104.65,38573.1,30,1839.39,8976.11,18.88,92.6,4.6,0.905,0.645,34.29,160.13,Spring,East,Online,B2023021560,46
2023-02-27,Amul,Milk,917,69.18,63439.12,1009,192,268,34.39,9.97,5.65,4.75,54.77,55705.03,13,447.03,7734.09,12.19,88.7,4.4,0.86,0.915,22.53,63.3,Spring,North,Retail,B2023025952,7
2023-02-28,Amul,Chocolate,915,327.96,300080.66,1085,133,275,155.86,43.75,30.97,15.1,245.68,269365.76,18,2805.47,30714.9,10.24,89.6,4.5,0.912,0.843,15.44,344.03,Spring,West,Direct,B2023025776,241
2023-02-28,Amul,Chocolate,1003,351.07,352120.65,1176,131,267,160.08,53.16,27.59,24.58,265.41,316764.68,29,4642.4,35355.97,10.04,91.9,4.6,0.904,0.793,30.57,364.4,Spring,East,Direct,B2023027033,40
2023-02-28,Amul,Curd,473,47.32,22381.3,579,134,204,22.2,9.32,4.59,1.58,37.69,22354.95,24,532.71,26.35,0.12,86.9,4.3,0.864,0.844,20.58,47.08,Spring,Central,Direct,B2023025163,20
2023-02-28,Amul,Ice Cream,306,153.18,46872.92,378,317,350,76.56,24.64,10.02,8.68,119.9,48615.76,43,3292.2,-1742.83,-3.72,96.0,4.8,0.851,0.905,30.84,145.71,Spring,North,Retail,B2023023897,40
2023-02-28,Amul,Ice Cream,343,154.47,52981.83,450,276,382,65.47,21.56,14.07,10.99,112.1,52407.8,30,1964.12,574.04,1.08,92.4,4.6,0.822,0.709,23.44,161.95,Spring,Central,Wholesale,B2023023365,314
2023-03-01,Amul,Cheese,506,466.09,235840.8,660,371,518,190.04,58.84,46.07,27.01,321.96,217057.75,24,4561.0,18783.06,7.96,87.8,4.4,0.896,0.931,17.97,428.32,Spring,West,Direct,B2023037670,194
2023-03-01,Amul,Chocolate,1540,331.07,509849.9,1951,165,563,158.23,47.51,30.7,23.94,260.38,513537.59,35,5538.14,-3687.69,-0.72,88.5,4.4,0.899,0.803,25.08,355.78,Spring,Central,Retail,B2023032258,125
2023-03-01,Amul,Lassi,1470,46.1,67770.93,1702,246,443,23.12,6.92,4.12,3.54,37.69,66667.71,109,2519.54,1103.22,1.63,88.3,4.4,0.842,0.635,25.29,50.45,Spring,East,Retail,B2023032396,119
2023-03-01,Amul,Paneer,207,388.59,80437.41,248,464,487,157.59,59.94,21.17,23.16,261.87,67779.74,18,2836.68,12657.66,15.74,92.2,4.6,0.931,0.81,33.83,393.69,Spring,South,Retail,B2023035948,130
2023-03-01,Amul,Paneer,644,397.68,256105.29,721,170,197,184.49,45.73,20.76,16.54,267.52,201924.69,49,9040.06,54180.6,21.16,93.4,4.7,0.854,0.766,24.33,430.22,Spring,North,Wholesale,B2023039936,283
2023-03-02,Amul,Paneer,1320,405.56,535338.73,1554,119,347,242.7,52.9,25.03,32.38,353.01,571154.75,93,22571.32,-35816.02,-6.69,92.8,4.6,0.87,0.859,19.31,375.78,Spring,East,Direct,B2023036578,315
2023-03-02,Amul,Yogurt,559,92.08,51470.14,646,114,163,45.7,14.49,7.94,4.78,72.91,48197.6,24,1096.73,3272.54,6.36,87.3,4.4,0.829,0.785,19.48,97.38,Spring,East,Online,B2023037638,17
2023-03-03,Amul,Ice Cream,406,166.46,67581.57,532,290,375,70.76,31.92,14.62,10.69,127.99,72196.32,58,4104.34,-4614.75,-6.83,87.9,4.4,0.903,0.615,22.35,164.82,Spring,Central,Direct,B2023031683,222
2023-03-03,Amul,Ice Cream,348,149.19,51917.16,452,103,193,88.97,16.7,11.04,4.94,121.66,59348.02,49,4359.59,-7430.86,-14.31,86.2,4.3,0.916,0.947,27.45,152.49,Spring,South,Direct,B2023035444,64
2023-03-04,Amul,Butter,291,624.1,181612.47,346,275,306,328.18,84.93,48.96,39.26,501.33,174115.07,2,656.36,7497.4,4.13,89.8,4.5,0.86,0.714,33.54,603.11,Spring,North,Retail,B2023033938,96
2023-03-04,Amul,Cheese,141,532.92,75141.68,170,216,204,295.15,100.76,34.54,32.58,463.02,79303.94,2,590.29,-4162.26,-5.54,93.6,4.7,0.896,0.83,34.47,562.89,Spring,Central,Wholesale,B2023035551,256
2023-03-04,Amul,Curd,885,51.18,45290.3,1072,271,426,22.81,6.5,3.35,3.56,36.22,39813.3,43,981.03,5477.0,12.09,92.7,4.6,0.869,0.745,31.08,48.64,Spring,North,Retail,B2023033922,29
2023-03-04,Amul,Paneer,669,423.6,283386.94,823,168,312,171.4,54.62,21.55,17.8,265.37,222341.09,23,3942.31,61045.85,21.54,94.3,4.7,0.852,0.615,27.78,416.17,Spring,West,Retail,B2023037679,45
2023-03-04,Amul,Yogurt,1201,88.09,105796.05,1494,461,743,41.41,10.33,5.27,6.39,63.4,96880.16,52,2153.48,8915.89,8.43,93.7,4.7,0.889,0.617,27.92,82.47,Spring,West,Direct,B2023037859,14
2023-03-05,Amul,Butter,1157,582.31,673733.87,1589,154,541,287.59,77.99,42.57,24.09,432.25,693167.93,22,6327.07,-19434.06,-2.88,85.6,4.3,0.92,0.829,34.93,578.69,Spring,Central,Online,B2023038318,176
2023-03-05,Amul,Cheese,1204,532.36,640958.72,1506,423,706,241.18,71.06,44.45,29.24,385.92,588915.0,32,7717.6,52043.72,8.12,91.6,4.6,0.923,0.93,24.14,541.01,Spring,North,Wholesale,B2023035798,324
2023-03-06,Amul,Curd,417,48.8,20348.6,518,130,214,26.1,6.6,4.73,1.95,39.37,21333.66,36,939.43,-985.07,-4.84,90.7,4.5,0.912,0.79,32.6,52.13,Spring,East,Wholesale,B2023038617,27
2023-03-06,Amul,Ice Cream,101,150.86,15236.67,126,255,235,61.21,25.22,8.72,6.51,101.67,13238.47,7,428.49,1998.2,13.11,96.9,4.8,0.903,0.86,24.95,140.18,Spring,East,Online,B2023034254,125
2023-03-06,Amul,Yogurt,820,88.59,72640.22,970,385,535,40.27,13.29,7.08,6.69,67.33,66683.45,34,1369.07,5956.76,8.2,95.4,4.8,0.857,0.768,26.09,96.58,Spring,Central,Online,B2023037116,22
2023-03-07,Amul,Butter,747,657.05,490818.63,878,418,538,281.41,81.73,42.17,36.85,442.16,391592.25,12,3376.87,99226.39,20.22,96.5,4.8,0.839,0.717,24.67,647.72,Spring,Central,Retail,B2023038682,227
2023-03-07,Amul,Butter,434,614.35,266628.67,547,240,341,252.31,102.28,31.11,26.99,412.69,226751.88,4,1009.25,39876.79,14.96,96.9,4.8,0.928,0.621,16.79,606.15,Spring,East,Wholesale,B2023038138,129
2023-03-07,Amul,Cheese,460,498.31,229221.2,625,335,476,288.45,71.45,25.55,25.39,410.85,263416.63,23,6634.43,-34195.43,-14.92,92.9,4.6,0.846,0.765,18.68,450.36,Spring,North,Retail,B2023037227,118
2023-03-07,Amul,Ghee,409,639.7,261639.24,568,311,448,326.48,69.81,59.94,46.6,502.84,286916.86,4,1305.93,-25277.62,-9.66,85.0,4.3,0.928,0.816,31.6,598.6,Spring,East,Retail,B2023036542,176
2023-03-08,Amul,Cheese,401,471.97,189259.37,503,361,417,227.12,75.91,32.8,35.39,371.22,189223.11,11,2498.37,36.26,0.02,91.8,4.6,0.835,0.756,21.2,516.39,Spring,West,Retail,B2023031240,124
2023-03-08,Amul,Chocolate,1077,319.96,344597.23,1502,179,584,132.08,53.76,26.12,15.08,227.03,343502.84,19,2509.46,1094.39,0.32,90.5,4.5,0.818,0.609,30.61,330.14,Spring,Central,Wholesale,B2023035526,341
2023-03-08,Amul,Chocolate,1193,306.08,365148.86,1435,352,559,166.38,53.44,25.47,23.77,269.05,390751.2,28,4658.7,-25602.33,-7.01,88.0,4.4,0.894,0.896,21.08,294.19,Spring,East,Direct,B2023038540,54
2023-03-08,Amul,Lassi,1021,46.47,47450.69,1195,263,418,25.07,5.43,3.55,2.35,36.4,44280.1,31,777.09,3170.6,6.68,88.2,4.4,0.894,0.902,33.91,45.22,Spring,Central,Wholesale,B2023038157,359
2023-03-08,Amul,Paneer,1302,413.69,538628.01,1674,65,427,166.75,45.88,22.49,30.94,266.06,458063.16,76,12672.76,80564.85,14.96,89.3,4.5,0.896,0.75,32.38,389.26,Spring,East,Retail,B2023039595,264
2023-03-09,Amul,Lassi,1196,50.11,59930.79,1443,269,505,27.78,9.56,3.09,2.3,42.73,63829.37,78,2167.1,-3898.58,-6.51,90.6,4.5,0.904,0.835,25.74,52.48,Spring,North,Direct,B2023032380,350
2023-03-10,Amul,Cheese,797,471.13,375491.62,890,268,352,253.03,52.44,28.02,17.49,350.99,320980.24,34,8602.93,54511.39,14.52,89.3,4.5,0.828,0.756,16.71,501.76,Spring,East,Retail,B2023035544,45
2023-03-10,Amul,Curd,794,55.84,44333.64,1104,327,595,27.73,8.4,4.98,2.64,43.75,50938.04,95,2633.99,-6604.41,-14.9,92.0,4.6,0.908,0.876,21.45,59.66,Spring,East,Retail,B2023039311,4
2023-03-10,Amul,Ghee,946,680.2,643471.06,1317,51,403,319.6,76.44,37.44,45.61,479.08,635427.29,14,4474.36,8043.78,1.25,96.7,4.8,0.905,0.787,15.76,652.29,Spring,West,Direct,B2023038276,69
2023-03-10,Amul,Ice Cream,502,170.88,85779.52,618,433,519,74.27,19.55,16.46,7.49,117.77,76419.19,49,3639.02,9360.34,10.91,89.3,4.5,0.881,0.639,17.81,156.27,Spring,South,Wholesale,B2023032931,188
2023-03-10,Amul,Paneer,464,458.4,212698.28,629,109,248,227.22,53.22,40.2,20.58,341.22,222581.41,35,7952.68,-9883.13,-4.65,86.5,4.3,0.821,0.659,18.89,474.06,Spring,North,Wholesale,B2023031862,230
2023-03-11,Amul,Chocolate,179,349.67,62591.54,238,202,236,156.64,52.66,30.65,21.96,261.92,62964.18,4,626.58,-372.63,-0.6,87.3,4.4,0.889,0.773,26.67,323.73,Spring,North,Retail,B2023034623,123
2023-03-11,Amul,Curd,717,55.52,39807.33,946,437,634,22.4,6.73,4.65,1.76,35.54,34267.84,29,649.57,5539.49,13.92,93.9,4.7,0.861,0.609,16.65,55.78,Spring,Central,Retail,B2023031174,16
2023-03-11,Amul,Lassi,1088,44.37,48269.92,1329,106,334,26.11,6.6,2.45,2.24,37.41,50576.54,33,861.65,-2306.62,-4.78,91.1,4.6,0.89,0.64,26.07,45.78,Spring,South,Wholesale,B2023037411,254
2023-03-11,Amul,Milk,201,67.99,13666.53,257,478,519,30.42,12.1,6.53,2.41,51.46,13378.29,5,152.11,288.23,2.11,86.0,4.3,0.89,0.779,19.52,72.15,Spring,North,Direct,B2023039703,9
2023-03-12,Amul,Ghee,973,697.69,678853.62,1203,358,578,348.28,123.02,61.45,31.65,564.41,681766.93,8,2786.25,-2913.31,-0.43,94.5,4.7,0.869,0.926,32.93,767.43,Spring,West,Wholesale,B2023038671,158
2023-03-12,Amul,Lassi,441,44.33,19548.42,573,264,372,22.51,6.91,4.22,3.53,37.17,22243.55,42,945.36,-2695.13,-13.79,88.6,4.4,0.904,0.711,29.46,47.68,Spring,North,Direct,B2023033530,218
2023-03-12,Amul,Yogurt,1284,92.55,118838.92,1510,420,596,53.75,13.73,7.44,4.64,79.55,121895.47,33,1773.66,-3056.55,-2.57,88.9,4.4,0.871,0.617,26.06,99.79,Spring,West,Wholesale,B2023032381,13
2023-03-13,Amul,Butter,436,653.23,284810.03,588,183,322,298.44,103.79,56.42,48.74,507.38,300725.84,8,2387.49,-15915.81,-5.59,97.0,4.8,0.879,0.632,26.9,622.99,Spring,East,Online,B2023037583,105
2023-03-13,Amul,Butter,228,606.96,138386.24,281,251,270,264.6,111.89,54.13,47.61,478.23,135176.07,3,793.79,3210.17,2.32,85.2,4.3,0.912,0.927,19.8,596.21,Spring,South,Online,B2023037948,109
2023-03-13,Amul,Cheese,766,498.54,381884.47,877,457,519,241.18,68.2,32.04,31.31,372.74,335813.09,37,8923.82,46071.38,12.06,91.1,4.6,0.896,0.652,23.59,528.05,Spring,West,Retail,B2023038588,358
2023-03-13,Amul,Ghee,1027,778.5,799520.88,1338,252,532,381.61,98.36,76.74,51.6,608.3,819630.79,15,5724.13,-20109.91,-2.52,89.1,4.5,0.814,0.762,26.29,738.74,Spring,West,Online,B2023038629,235
2023-03-13,Amul,Ghee,335,664.0,222440.68,468,316,399,371.16,118.88,47.3,39.17,576.52,272036.99,6,2226.97,-49596.31,-22.3,94.1,4.7,0.892,0.646,27.65,626.04,Spring,West,Direct,B2023039056,34
2023-03-13,Amul,Lassi,1336,46.12,61611.96,1505,54,187,21.22,7.65,2.85,3.21,34.93,54018.57,68,1443.14,7593.39,12.32,86.8,4.3,0.889,0.807,29.83,47.02,Spring,Central,Online,B2023031133,53
2023-03-13,Amul,Paneer,856,441.84,378212.66,978,490,608,252.95,58.73,22.59,25.17,359.45,368739.06,68,17200.9,9473.6,2.5,94.1,4.7,0.82,0.753,30.8,417.61,Spring,Central,Wholesale,B2023037021,160
2023-03-14,Amul,Curd,470,56.36,26490.16,547,301,371,28.01,10.08,4.59,4.21,46.9,26523.44,31,868.44,-33.28,-0.13,86.0,4.3,0.901,0.95,28.15,54.19,Spring,North,Wholesale,B2023034933,7
2023-03-14,Amul,Ghee,900,747.68,672912.12,1201,362,655,304.77,88.25,69.87,29.13,492.01,593039.92,7,2133.37,79872.2,11.87,85.4,4.3,0.844,0.887,25.2,770.8,Spring,South,Direct,B2023035774,212
2023-03-14,Amul,Ghee,881,660.28,581705.9,1074,110,260,354.6,73.59,56.24,42.54,526.96,570921.19,14,4964.34,10784.71,1.85,86.2,4.3,0.815,0.66,16.66,619.31,Spring,North,Online,B2023033963,140
2023-03-14,Amul,Ice Cream,1515,190.84,289128.1,1724,136,330,110.02,33.65,15.67,14.23,173.56,316263.91,155,17052.96,-27135.81,-9.39,96.1,4.8,0.918,0.74,28.99,183.16,Spring,Central,Online,B2023031317,301
2023-03-14,Amul,Ice Cream,1178,168.79,198833.94,1458,427,667,72.0,28.15,15.39,11.46,127.0,190494.45,74,5328.02,8339.49,4.19,89.1,4.5,0.84,0.89,31.09,182.33,Spring,East,Retail,B2023032236,363
2023-03-14,Amul,Lassi,994,48.6,48303.84,1387,110,480,21.01,8.94,2.84,3.12,35.91,51360.33,74,1554.44,-3056.48,-6.33,94.3,4.7,0.889,0.781,16.93,53.17,Spring,West,Online,B2023039078,168
2023-03-14,Amul,Paneer,1512,434.33,656710.56,1904,398,771,221.29,54.43,30.19,27.93,333.84,653330.96,80,17702.92,3379.6,0.51,94.6,4.7,0.87,0.853,27.6,396.61,Spring,North,Retail,B2023033607,345
2023-03-14,Amul,Yogurt,279,91.47,25521.26,372,209,255,51.82,17.19,8.25,2.79,80.04,30190.09,8,414.53,-4668.83,-18.29,89.1,4.5,0.842,0.632,29.9,90.3,Spring,South,Direct,B2023032197,27
2023-03-15,Amul,Curd,744,48.21,35867.06,962,184,357,22.59,6.52,2.52,3.42,35.05,34846.85,50,1129.49,1020.21,2.84,89.2,4.5,0.885,0.681,30.97,47.56,Spring,West,Retail,B2023038110,16
2023-03-15,Amul,Curd,711,52.84,37568.28,812,154,213,30.34,8.96,3.92,2.54,45.77,38891.26,57,1729.55,-1322.98,-3.52,92.1,4.6,0.868,0.753,15.95,51.33,Spring,Central,Direct,B2023031394,17
2023-03-15,Amul,Ghee,390,696.61,271679.85,538,177,308,412.96,105.34,49.72,37.49,605.5,327826.13,5,2064.78,-56146.28,-20.67,88.8,4.4,0.877,0.927,26.66,748.91,Spring,South,Online,B2023038564,71
2023-03-15,Amul,Ice Cream,972,181.42,176342.82,1354,449,798,74.24,30.24,9.25,14.46,128.19,184560.43,148,10988.2,-8217.61,-4.66,97.5,4.9,0.847,0.809,18.33,189.48,Spring,South,Wholesale,B2023031120,326
2023-03-15,Amul,Milk,371,60.23,22343.96,463,193,274,28.37,11.03,3.35,3.73,46.48,21830.16,11,312.03,513.8,2.3,87.0,4.4,0.849,0.787,32.75,55.15,Spring,East,Retail,B2023033091,13
2023-03-16,Amul,Ghee,912,682.45,622395.43,1159,297,528,316.74,127.56,56.43,40.84,541.57,630847.87,10,3167.45,-8452.44,-1.36,95.5,4.8,0.879,0.687,26.09,748.44,Spring,Central,Wholesale,B2023038996,144
2023-03-16,Amul,Yogurt,141,82.65,11654.25,158,286,297,39.33,9.49,7.1,6.53,62.45,10103.14,6,235.99,1551.11,13.31,86.9,4.3,0.895,0.617,22.72,85.42,Spring,West,Retail,B2023031707,4
2023-03-17,Amul,Ice Cream,1564,189.6,296537.78,2140,466,1033,83.12,27.62,15.65,7.12,133.51,299334.87,164,13632.11,-2797.09,-0.94,87.7,4.4,0.834,0.887,29.77,205.56,Spring,North,Direct,B2023031780,77
2023-03-17,Amul,Lassi,569,52.07,29625.33,687,283,360,23.81,6.3,4.77,2.8,37.68,27075.19,50,1190.27,2550.14,8.61,95.5,4.8,0.817,0.625,34.03,52.25,Spring,East,Online,B2023032840,72
2023-03-17,Amul,Lassi,304,44.82,13626.08,419,152,247,19.34,8.29,2.35,2.82,32.81,14306.48,29,560.88,-680.4,-4.99,96.6,4.8,0.82,0.907,17.66,48.91,Spring,North,Retail,B2023036845,125
2023-03-18,Amul,Curd,495,48.63,24073.28,604,134,198,28.54,9.47,2.44,1.75,42.2,26804.26,46,1312.83,-2730.99,-11.34,85.9,4.3,0.887,0.685,25.3,47.38,Spring,North,Wholesale,B2023035299,20
2023-03-18,Amul,Ghee,864,671.57,580236.03,1055,344,509,357.54,69.39,48.96,25.22,501.12,530467.67,5,1787.68,49768.36,8.58,87.9,4.4,0.843,0.919,27.43,673.56,Spring,West,Direct,B2023032894,267
2023-03-18,Amul,Yogurt,1418,90.37,128137.66,1850,252,654,53.08,13.6,8.02,4.9,79.59,149847.78,49,2600.99,-21710.12,-16.94,86.6,4.3,0.929,0.931,26.72,89.12,Spring,North,Retail,B2023034912,26
2023-03-19,Amul,Chocolate,341,351.05,119707.55,427,96,181,177.49,58.89,27.6,25.22,289.2,125262.67,10,1774.94,-5555.12,-4.64,86.7,4.3,0.823,0.736,30.96,383.85,Spring,West,Wholesale,B2023034378,104
2023-03-19,Amul,Curd,137,55.0,7534.57,155,276,294,25.25,7.94,5.12,3.48,41.79,6705.11,9,227.23,829.45,11.01,86.8,4.3,0.825,0.784,26.29,52.54,Spring,Central,Online,B2023039059,15
2023-03-19,Amul,Curd,630,49.77,31355.5,787,258,381,21.92,5.55,3.45,2.85,33.77,27457.26,40,876.74,3898.24,12.43,90.4,4.5,0.83,0.619,29.22,50.38,Spring,South,Online,B2023032266,21
2023-03-19,Amul,Paneer,1384,420.58,582080.21,1776,260,644,221.55,75.12,29.54,16.47,342.68,636294.92,125,27693.19,-54214.72,-9.31,86.8,4.3,0.902,0.613,16.3,412.97,Spring,West,Wholesale,B2023038186,48
2023-03-20,Amul,Cheese,1011,523.64,529397.86,1118,119,198,210.12,96.44,30.29,33.45,370.29,421343.87,35,7354.11,108053.99,20.41,97.7,4.9,0.809,0.873,30.9,539.41,Spring,Central,Wholesale,B2023035895,208
2023-03-20,Amul,Curd,434,54.8,23782.28,528,393,461,27.1,5.79,4.33,1.68,38.9,21567.69,38,1029.66,2214.58,9.31,96.9,4.8,0.873,0.901,33.7,51.82,Spring,South,Online,B2023031597,23
2023-03-20,Amul,Milk,1005,65.39,65716.19,1335,133,440,38.01,10.05,5.33,5.17,58.55,78776.54,16,608.13,-13060.35,-19.87,89.1,4.5,0.809,0.622,17.44,66.86,Spring,East,Wholesale,B2023037660,28
2023-03-20,Amul,Milk,318,69.83,22204.86,409,289,332,37.48,9.41,4.05,5.07,56.01,23169.55,7,262.33,-964.68,-4.34,95.9,4.8,0.873,0.839,23.65,63.91,Spring,West,Retail,B2023032874,4
